id,date,well,electrode,Spikes,Bursts,present_in_file,is_active
2,2024-04-10,14,16,1,0,True,True
2,2024-04-10,15,1,68,0,True,True
2,2024-04-10,15,2,4,0,True,True
2,2024-04-10,15,3,0,0,True,False
2,2024-04-10,15,4,1,0,True,True
2,2024-04-10,15,5,2,0,True,True
2,2024-04-10,15,6,3,0,True,True
2,2024-04-10,15,7,3,0,True,True
2,2024-04-10,15,8,2,0,True,True
2,2024-04-10,15,9,2,0,True,True
2,2024-04-10,15,10,3,0,True,True
2,2024-04-10,15,11,1,0,True,True
2,2024-04-10,15,12,1,0,True,True
2,2024-04-10,15,13,1,0,True,True
2,2024-04-10,15,14,1,0,True,True
2,2024-04-10,15,15,5,0,True,True
2,2024-04-10,15,16,1,0,True,True
2,2024-04-10,16,1,45,0,True,True
2,2024-04-10,16,2,2,0,True,True
2,2024-04-10,16,3,3,0,True,True
2,2024-04-10,16,4,2,0,True,True
2,2024-04-10,16,5,1,0,True,True
2,2024-04-10,16,6,1,0,True,True
2,2024-04-10,16,7,3,0,True,True
2,2024-04-10,16,8,1,0,True,True
2,2024-04-10,16,9,10,0,True,True
2,2024-04-10,16,10,0,0,True,False
2,2024-04-10,16,11,1,0,True,True
2,2024-04-10,16,12,2,0,True,True
2,2024-04-10,16,13,1,0,True,True
2,2024-04-10,16,14,0,0,True,False
2,2024-04-10,16,15,18,0,True,True
2,2024-04-10,16,16,1,0,True,True
2,2024-04-10,17,1,23,0,True,True
2,2024-04-10,17,2,3,0,True,True
2,2024-04-10,17,3,0,0,True,False
2,2024-04-10,17,4,4,0,True,True
2,2024-04-10,17,5,24,0,True,True
2,2024-04-10,17,6,0,0,True,False
2,2024-04-10,17,7,2,0,True,True
2,2024-04-10,17,8,1,0,True,True
2,2024-04-10,17,9,1,0,True,True
2,2024-04-10,17,10,4,0,True,True
2,2024-04-10,17,11,2,0,True,True
2,2024-04-10,17,12,0,0,True,False
2,2024-04-10,17,13,1,0,True,True
2,2024-04-10,17,14,2,0,True,True
2,2024-04-10,17,15,2,0,True,True
2,2024-04-10,17,16,0,0,True,False
